noticia,neutro_dia,dia,neutro_semana,semana,neutro_mes,mes
Cecafé e Bayer debatem metodologias para solicitação de tolerância de importação,1,1,1,1,0,1
Cecafé integra conselho consultivo do Agro Expo International,1,1,1,1,0,1
"Café: Corrigindo preços, café recua mais de 2% em Londres e NY",1,1,1,0,0,1
Melhores da Qualidade 2020/2021: o Oscar do café está chegando,0,1,1,0,0,1
"Café/Cepea: Acima de R$ 820/sc, Indicador do robusta registra novo recorde nominal",0,0,0,0,1,1
Café: Nova York e Londres abrem com ajustes nos preços após altas expressivas,0,0,0,0,0,1
Preocupações com oferta do Brasil aumentam e café tem mais um dia de expressiva valorização,0,0,0,0,0,1
Café dispara mais de 1% em NY e Londres com atenção ao clima no Brasil,1,0,0,0,0,1
Empresa paranaense e Emater de Minas divulgam a importância de medir a umidade do grão de café,0,1,1,0,0,1
"Sem novidades, café arábica e conilon abrem terça-feira com estabilidade no exterior",0,1,1,1,0,1
"De olho nas chuvas no BR e no Vietnã, café tem dia de ajustes nos preços",0,1,1,1,0,1
Café especial: 125 amostras se classificam para fase nacional do Cup of Excellence,0,1,0,1,0,1
"Café: Depois de expressiva valorização, Nova York segue operando com ajustes nesta 2ªfeira",0,1,0,1,0,1
Café abre segunda-feira devolvendo parte dos ganhos da última semana em NY,1,1,0,1,0,1
"Após seca e geadas, chuva de granizo atinge áreas de café em Minas Gerais",1,0,0,1,0,1
Café: Arábica mantém suporte nos problemas do Brasil e segue com valorização,1,1,0,1,0,1
Café: Nova York e Londres mantêm preocupação com oferta e abrem com altas,0,1,0,1,0,1
"Com oferta restrita e risco de chuva insuficiente, café encerra com 3% de alta",0,1,0,1,0,1
"Pela primeira vez, seminário reúne representantes de todas as Indicações Geográficas de Café registradas no Brasil",0,1,0,1,0,1
Café: Nova York monitora previsão de chuvas no Brasil e arábica ganha mais de 1%,0,1,0,1,0,1
Café: Nova York estende altas para o arábica com condições no Brasil ainda dando suporte,0,1,0,1,0,1
Cecafé: Entidades do agro se reúnem com governo para buscar soluções a entraves logísticos,0,1,0,1,0,1
Números da Conab seguem dando suporte e café arábica encerra com valorização,0,1,0,1,0,1
"Café: Acompanhando condições no Brasil, Nova York mantém altas nesta 4ª feira",0,1,0,1,0,1
"Conab estima redução de 38,1% na safra de café em Minas Gerais",0,1,0,1,0,1
Seca pesará mais do que efeitos da geada na produção de café em 2022,0,1,0,1,0,1
Café/Cepea: Preço do robusta segue em alta,0,1,0,1,0,1
"Concurso NossoCafé, da Yara, está com inscrições abertas",1,1,0,1,0,1
Concurso de Qualidade dos Cafés de Poços de Caldas divulga vencedores nesta quarta,1,0,0,1,0,1
"Acompanhando demais commodities, café sobe mais de 1% em NY nesta 4ª feira",0,1,0,1,0,1
"Em dia de números da Conab, NY reage pouco e café arábica encerra com leves altas",0,1,0,1,0,1
Goiás deve produzir 212 mil sacas de café na safra 2021,0,1,0,1,0,1
"Primeira florada da safra 22 de café abre na principal área de produção de arábica, mas continuidade das chuvas preocupa produtor",1,1,0,1,0,1
Conab: Novo levantamento da safra de café nacional estima produção de quase 47 milhões de sacas,0,1,0,1,0,1
"Café: Após quedas expressivas, Nova York volta a subir nesta 3ª feira, mas mantém foco no clima do Brasil",0,1,0,1,0,1
"Com previsão de chuvas, petróleo e dólar, arábica perde 2% em Nova York",0,1,0,1,0,1
Organização Internacional do Café realiza reuniões em busca de melhorias no setor,0,1,0,1,0,1
"Café: Em dia de baixas, Nova York recua mais de 1% nesta segunda-feira",1,0,0,1,0,1
Café: Semana começa com mercado de olho nas chuvas e recuo de mais de 1% em NY,0,0,0,1,0,1
ATeG Café+Forte chega a mais produtores da Zona da Mata,0,0,0,1,0,1
Queda do petróleo e alta do dólar pressionam e café volta a cair nesta 6ª,0,0,0,1,0,1
Setor de cafés especiais ganha plataforma com cursos de capacitação,0,0,0,1,0,1
Café: Nova York abre 6ª feira com leves altas; Londres mantém estabilidade,0,0,0,1,0,1
Café: Mercado tem de volatilidade e encerra com leves altas em Nova York,0,0,0,1,0,1
Fórum Café e Clima apresenta condições da produção diante dos impactos climáticos,0,0,0,1,0,1
"Sem novidades, café limita baixas e opera apenas com ajustes técnicos nesta 5ª",1,0,1,1,0,1
"Café: Monitorando condições do tempo no Brasil, Nova York abre com baixas nesta 5ª",0,1,1,0,0,1
Café: Nova York volta a refletir seca no BR e arábica tem valorização nesta 4ª,0,1,1,0,0,1
Café: Mercado faz correção e devolve parte das baixas do início da semana,1,0,0,0,0,1
"Café/Cepea: Robusta se valoriza, enquanto o preço do arábica recua",0,0,1,0,0,1
"Café: Após dois dias com baixas, Nova York volta  subir mais de 100 pts nesta 4ª feira",0,1,1,1,0,1
BSCA representa setor cafeeiro no PAM AGRO,0,1,1,1,0,1
Café: Nova York mantém queda de 1% para o arábica nesta 3ª feira,0,1,0,0,0,1
"Café: Mesmo após recuo forte nos embarques, NY abre caindo mais de 1% nesta 3ª",0,1,1,0,0,1
Café renasce no Paraná e qualidade da produção de Carlópolis é destaque no País,0,1,0,0,0,1
Café: Nova York recua mesmo com tempo muito seco e Londres tem estabilidade,0,1,0,0,0,1
Semana Internacional do Café 2021 será realizada com evento presencial e digital,1,0,0,0,0,1
Colômbia assina acordo para reduzir efeitos das mudanças climáticas no setor cafeeiro,0,0,0,0,0,1
"Café: Sem novidades e aguardando chuvas, bolsas de Londres e NY operam próximo da estabilidade",0,0,0,0,0,1
Consumo mundial de café deverá atingir 167 milhões de sacas de 60kg,1,1,0,0,0,1
Café: Bolsas de Londres e NY abrem semana com desvalorização técnica,0,0,0,0,0,1
"Café: NY e Londres fecham sexta com estabilidade, mas perdem 3,04% e 2,57% no acumulado semanal",1,0,0,0,0,1
Café: Nova York e Londres mantêm cenário de estabilidade nesta 6ª feira,0,0,0,0,0,1
Café: Mercado anda de lado após dois dias de baixas em Londres e NY,1,0,1,1,0,1
"Café: Nova York e Londres encerram com desvalorização, de olho na chuva e nos dados da OIC",0,0,1,1,0,1
Café: Chuvas avançando para áreas de café seguem pressionando cotações,1,0,1,0,0,1
Funcafé libera recursos para recuperação de lavouras afetadas pelas geadas,1,0,0,0,0,1
Café/Cepea: Preço do robusta supera os R$ 700/sc e atinge recorde nominal,1,1,1,0,0,1
Bloomberg: Volcafe eleva previsão de déficit de café para novo recorde,0,0,0,0,0,1
"Café: Com OIC, previsão de chuva no BR e dólar no radar, NY e Londres recuam forte nesta 5ª",0,0,0,0,0,1
Café: Dados da OIC pressionam e bolsas de Londres e Nova York recuam mais de 1%,0,0,0,0,0,1
OIC projeta redução no consumo de café e cotações caem em NY e Londres,0,0,0,0,0,1
OIC vê déficit global no mercado de café em 2021/22,0,0,0,0,0,1
Café: Preocupação com oferta global segue no radar e café estende ganhos nesta 4ª,0,0,0,0,0,1
"Produção da Colômbia cai, preocupações com Vietnã aumentam e café tem dia de alta em Londres e NY",0,0,0,0,0,1
Produção de café arábica na Colômbia recua 16% em agosto; exportação ainda tenta avançar,0,0,0,0,0,1
BSCA projeta redução de até 40% na safra de cafés especiais do Brasil,0,0,0,0,0,1
Café: Nova York retoma negócios subindo mais de 1%; Londres mantém foco no Vietnã e também sobe,0,1,0,0,1,1
Conilon encerra com valorização e suporte nos problemas Vietnã; Brasil tem dia de estabilidade,0,1,0,0,1,1
Preocupação com Vietnã permanece e conilon volta a subir nesta 2ª feira,0,1,0,0,0,0
"Conilon: Sem Nova York, Bolsa de Londres abre semana com estabilidade",0,1,0,0,0,0
Café: Arábica encerra semana pressionado com previsões de chuva no BR,1,0,0,0,0,1
"Arábica mantém quedas técnicas, enquanto conilon tem suporte nos problemas do Vietnã",1,1,0,0,0,1
“Projeto Carbono” do Cecafé se aproxima da fase de coleta em campo,1,1,0,0,0,1
Café: Arábica e Londres abrem sexta-feira andando de lado e de olho nos problemas do BR,0,1,0,0,0,1
Governo vai disponibilizar recursos do Funcafé a partir da próxima semana,1,0,0,0,0,1
Café: Nova York e Londres têm dia de ajustes técnicos e encerram 5ª feira com baixas,1,0,0,0,0,1
Recursos do Funcafé estarão disponíveis para produtores a partir da próxima semana,1,0,0,0,0,1
"Produção dos Cafés do Brasil ocupa área de 1,82 milhão de hectares dos quais 1,45 milhão são de café arábica e 375,99 mil de conilon",1,1,0,0,0,1
Café: Bolsas de Nova York e Londres têm dia tranquilo e operam com estabilidade nesta 5ª,0,0,0,0,0,1
"Colheita de café dos cooperados da Cooxupé atinge 90,59% da área",0,0,0,0,0,1
"Colheita de café do Brasil está perto do final e tem boa qualidade, diz Safras",0,0,0,0,0,1
Preço de venda do café supera a inflação nos custos de produção,0,0,0,0,0,1
Uma em cada três xícaras de café consumidas no mundo vem do Brasil,0,0,0,0,1,1
Café: Fundamentos seguem sólidos e arábica sobe na Bolsa de Nova York,0,0,0,0,0,1
"Café: Após dados da OIC, arábica encerra com baixas técnicas; Conilon tem mais um dia de valorização",0,0,0,0,0,1
"OIC: Exportações globais de café têm alta de 1,3%",0,0,0,0,0,1
"Café: Arábica segue operando com altas técnicas, enquanto o conilon sobe mais de 2%",0,0,0,0,0,1
RO: Amostras participantes do 6º Concafé passam pelo processo de triagem e classificação; premiação ocorre em outubro,0,0,0,0,0,0
Cecafé: Ministério do Meio Ambiente alinha posicionamento para COP26,1,1,0,0,0,0
"Café/Cepea: Apesar do avanço da colheita, preço do arábica sobe em agosto",1,0,0,0,0,0
"Café: Apresentando bastante volatilidade na semana, arábica volta a subir nesta 4ª feira",1,0,0,0,0,0
"Em dia de ajustes para os preços, arábica encerra com queda de 2%",0,1,0,1,1,0
Stonex: Alta dos fertilizantes e aproximação da florada. Como ficará a adubação dos cafezais da safra 2022/23 no Brasil?,1,1,1,1,0,0
Café tem ajustes nos preços e devolve mais de 2% na Bolsa de Nova York,1,1,1,0,0,0
Ações sociais da Cocapec beneficiam aproximadamente 300 pessoas,1,1,1,0,0,0
"Após expressiva valorização, arábica opera com ajustes técnicos",1,1,1,0,0,0
"Com incerteza na safra 22 do Brasil, café arábica começa semana avançando 4% em NY",0,0,0,0,0,0
"Café: Com falta de chuva, preços voltam a explodir e sobem mais de 700 pts",0,0,0,0,0,0
"Sem chuvas em todo parque cafeeiro, preocupações com BR continuam e arábica avança mais de 2%",0,0,0,0,0,0
"Café: Mantendo foco no Brasil, NY abre estendendo valorização; Londres fechada nesta 2ª",0,1,0,1,0,1
"Semana é marcada por clima, logística e variante Delta: Café sobe mais de 5% em NY e Londres",0,1,0,1,1,0
"Clima, dólar e preocupação com a oferta: Café sobe mais de 2% na Bolsa de Nova York",0,1,0,1,1,1
"Gargalos logísticos no café: Tentando driblar problemas, setor precisa unir forças para atender mercado externo",0,1,1,1,1,0
Café estende ganhos e abre 6ª feira com mais de 1% de alta em NY e Londres,0,1,0,1,0,1
Governo considera positiva nova plataforma para segurança do mercado cafeeiro,0,1,0,1,0,1
Cafés solúveis do Brasil marcam presença na Green Coffee Summit 2021,0,1,0,1,0,1
"Com previsão de temperaturas elevadas no BR e preocupação com Delta no Vietnã, arábica e conilon têm dia de alta",0,1,0,1,0,1
"Café: Sem grandes novidades, mas acompanhando clima e Covid, café sobe em Londres e NY",0,1,0,1,0,1
Café arábica e conilon sobem nesta 5ª feira pela terceira sessão seguida,1,1,0,1,0,1
Perdas por geadas atingem quase 20% das áreas de café em MG; governo promete ajuda,0,1,0,1,0,1
Café: Arábica e conilon têm mais um dia de valorização com suporte de clima e Covid no Vietnã,0,1,0,1,0,1
Exportações de café solúvel vão do otimismo ao sinal de alerta,1,1,0,1,0,1
"Com foco no clima, arábica e conilon seguem com valorização nesta 4ª feira",1,1,0,1,0,1
Café/Cepea: Valores de cafés inferiores voltam a se distanciar,1,1,0,1,0,1
Café: Arábica e conilon abrem 4ª feira estendendo ganhos; clima e preocupação com oferta dão suporte,0,1,0,1,0,1
"Café: Em dia de recuo forte para o dólar, arábica sobe mais de 2% e conilon mais de 3%",0,1,0,1,0,1
"Sem chuva e com dólar em queda, arábica sobe mais de 2% na Bolsa de Nova York",1,0,0,1,1,1
Brasil arranca alguns cafezais queimados por geadas; grãos podem ocupar áreas,1,1,0,1,1,1
"Acompanhando clima no Brasil, logística e Delta, arábica e conilon sobem nesta 3º",0,1,0,1,0,1
"Café: NY encerra estável, mas Londres ganha mais de US$ 31 por tonelada com preocupações com oferta do conilon",0,1,0,1,0,1
"Café: Arábica tem quedas técnicas em Nova York, enquanto conilon tem leves altas em Londres",0,1,0,1,0,1
Café: Arábica e conilon começam semana com ajustes técnicos,1,1,0,1,0,1
Cecafé apresenta novo regulamento para emissão de certificados de origem OIC,1,0,0,1,1,0
Café: Arábica e conilon voltam a subir nesta 6ª feira recuperando baixas da última sessão,1,0,0,1,1,0
"Receita cambial com a exportação dos Cafés do Brasil totaliza US$ 3,2 bilhões no total acumulado de janeiro a julho de 2021",0,1,0,1,0,1
Café: Arábica com ajustes técnicos e conilon volta a subir nesta 6ª feira,1,1,0,1,1,1
Foco na variante Delta e preocupação com demanda: Arábica e conilon fecham em queda,1,1,0,1,1,1
Índice tem maior queda diária em 1 mês com perdas de mineradoras e ações de luxo,1,1,0,1,1,1
"Colheita de café dos cooperados da Cooxupé atinge 79,3% da área",1,1,0,1,1,1
"Café: Em dia de baixas e de alerta para variante Delta, arábica e conilon recuam mais de 1%",1,1,0,1,1,1
"Acompanhando demais commodities, café arábica recua mais de 300 pontos nesta 5ª feira",1,0,0,1,1,1
Café: Arábica encerra com estabilidade e conilon tem dia de valorização em Londres,0,0,0,1,1,0
"Café: Arábica com estabilidade, enquanto conilon ganha mais de US$ 20 de olho no Vietnã",0,0,0,1,1,1
31º Prêmio Ernesto Illy de Qualidade do Café abre inscrições até 10 de setembro,0,0,0,1,0,1
Café/Cepea: Preocupação quanto à oferta em 22/23 impulsiona valores,0,0,0,1,0,1
Conselho Monetário Nacional aprova reserva de recursos do Funcafé para produtores atingidos pela geada,0,0,0,1,0,1
"Café: Após desvalorização, mercado abre apenas com ajustes técnicos em NY",0,0,0,1,0,1
"Em dia de ajustes nos preços e de aumento nos estoques, café encerra com desvalorização",1,0,0,1,0,1
Estoques de café verde nos EUA avançam para máxima desde outubro de 2020,1,1,0,1,0,1
Café: NY mantém baixas para o arábica nesta 3º; Londres opera com estabilidade,1,1,0,1,0,1
"Café: NY volta a cair nesta terça-feira de olho na variante Delta, que pressiona os preços desde a semana passada",1,0,0,0,1,0
"Café: Sem previsão de chuva, arábica e conilon abrem semana com valorização",0,0,0,0,1,0
"Café: Arábica limita ganhos, mas ainda opera no positivo nesta 2º; conilon sobe",0,0,0,0,0,0
Índia registra aumento nas exportações de café em 2021,0,0,0,0,1,0
Café: NY e Londres abrem semana com valorização para o arábica e conilon,0,0,0,0,0,0
Cecafé e Serasa lançam plataforma para mitigar riscos nas compras de café,0,1,0,0,1,0
"Café encerra com valorização no acumulado semanal, mas preocupações com variante Delta voltam a sondar mercado",0,1,0,0,1,0
"Café: Arábica volta a cair, devolvendo parte dos ganhos da semana nesta 6ª",1,1,0,0,0,0
"Sem novidades, arábica tem leves altas em NY e conilon opera com estabilidade em Londres",0,0,0,0,0,0
Preço do café apresenta comportamento atípico e segue em alta no mercado,1,1,0,0,0,0
"Café: De olho no Brasil e nos números da OIC, arábica tem mais um dia de valorização",1,1,0,0,0,0
"Índia quer iniciar nova cooperação técnica com Embrapa, agora focada em café",0,0,0,0,0,0
"Colheita de café dos cooperados da Cooxupé atinge 70,96% da área",0,0,0,0,0,0
"Café: De olho na oferta, NY sobe mais de 200 pts nesta 5ª; Londres estável",0,0,0,0,0,0
"Venda de café do Brasil avança a 53% da colheita, conilon se destaca, diz Safras",1,0,0,0,0,0
Força-tarefa deflagra segunda fase contra esquema bilionário de sonegação no ramo de café,1,0,0,0,0,0
Café: Arábica e conilon abrem 5ª feira com ajustes técnicos nas bolsas de NY e Londres,0,1,0,0,0,0
Café: Safras estima colheita 2021/22 no Brasil em 89% até 10/agosto,1,0,0,0,0,0
"Crise na cafeicultura: Café deve subir até 40% nos supermercados até mês que vem, aponta Abic",1,0,0,0,0,0
"OIC corta estimativa de superávit global de café e apesar de volatilidade, arábica encerra com alta nesta 4ª feira",1,0,0,0,0,0
Centro do Comércio de Café de Vitória reporta que a exportação capixaba de café arábica caiu 40% em Julho. Os embarques totais caíram 10%.,0,1,0,0,0,0
Café: Arábica recua e faz ajustes nos preços em NY; Londres mantém estabilidade,0,1,0,0,1,1
Café/Cepea: Colheita do arábica está em ritmo acelerado,0,1,0,0,1,1
Trabalho remoto analisa as lavouras de café no estado do RJ,0,1,0,0,1,1
"Café: Após dados do Cecafé, NY abre com leves altas e Londres opera estável",0,1,0,0,1,0
"Conselho do Café (CDPC) aprova R$ 1,3 bi para cafeicultores após geadas; proposta vai ao CMN",0,1,0,0,1,1
"Mercado climático: À espera do retorno das chuvas, café encerra mais uma sessão com valorização em NY",0,1,0,0,1,1
Pesquisa de café segue até o dia 21 de agosto no estado de MG,0,1,0,0,1,1
Café: NY e Londres seguem operando com leves altas nesta 3ª feira,1,1,1,1,0,1
"Café: Após pregão de valorização, arábica e conilon operam com ajustes técnicos nesta 3ª",0,1,1,1,1,1
"Seca excessiva e preocupações com condição do solo voltam a dar suporte e café encerra com 1,90% de alta",0,1,1,1,0,1
Café: NY reverte baixas e passa a operar com valorização; Londres ganha mais de US$ 40 por tonelada,0,1,0,1,0,1
"Café: NY abre semana com desvalorização, enquanto Londres sobe apoiado na redução de oferta do Vietnã",0,1,0,1,0,1
"Comitê técnico do CDPC aprova proposta de R$ 1,32 bilhão para auxiliar cafeicultores prejudicados com a geada",1,0,0,1,0,1
Preços do café no varejo devem subir com geadas e custos de frete,1,0,0,1,0,1
"Colheita da safra 21 de café do Brasil chega a 84%, aponta Safras & Mercado",1,0,0,1,0,1
"Café: Mantendo volatilidade esperada para os preços, arábica e conilon recuam nesta 6ª",1,1,0,1,0,1
Quênia impulsiona produção de cafés arábica de alta qualidade,1,1,0,1,0,1
Café: Bolsas de NY e Londres voltam a cair nesta sexta-feira (6),1,1,0,1,0,1
Café tem mais um dia de variações técnicas nas bolsas de Londres e Nova York,1,0,0,1,0,1
Pesquisa de campo avalia lavouras de café do estado de GO,0,0,0,1,0,1
Colheita de café dos cooperados da Cooxupé registra atraso,0,0,0,1,0,1
Café: Bolsas de Londres e Nova York seguem operando com ajustes técnicos nesta 5ª,0,0,0,1,0,1
"Produção de café na Colômbia recua 8% em julho; exportação ainda encontra dificuldades, mas avança",0,0,0,1,0,1
"Café: Focado nas condições das lavouras no Brasil, cotações abrem próximo da estabilidade",0,0,0,1,0,1
Incaper apresenta Indicação Geográfica de Cafés Especiais do Espírito Santo durante evento em Vitória,1,0,0,1,0,1
Tempo muito seco já preocupa para a florada e sustenta preços de café nesta 4ª feira,1,0,0,1,0,1
"Sem novidades, arábica e conilon operam com estabilidade nesta 4ª feira",0,1,0,1,0,1
Cecafé apresentará Projeto Carbono ao Ministério da Agricultura,1,1,0,1,0,1
"Café/Cepea: Favorecido pelo clima, preço do arábica sobe com força em julho",1,0,0,1,0,1
"Amantes do café podem enfrentar preços mais altos após geadas, diz JDE Peet's",1,0,0,1,0,1
"Com foco no Brasil, café abre 4ª feira mantendo valorização nas bolsas de Nova York e Londres",1,0,0,1,0,1
Setor cafeeiro do Brasil mira crédito de R$1 bi do Funcafé após geadas,1,1,0,1,0,1
Preocupação com o Brasil volta ao radar e bolsas de NY e Londres encerram com alta,1,1,0,1,0,1
"Café: Mercado faz nova correção nos preços e arábica sobe 1,82% nesta 3ª feira",1,0,0,1,0,1
Exportações de café de Honduras mais que dobram em julho,0,1,0,1,0,1
"Café: Após forte correção, arábica volta a subir nesta 3ª feira",1,0,0,1,0,1
"Agosto começa com recuo de 3,76% para o café arábica; Londres também recua nesta 2ª",1,1,0,1,0,1
"Café: Com menos riscos para o Brasil, arábica volta a ser negociado na casa dos 170 cents/lbp",0,1,0,1,0,1
Café: Semana começa com arábica e conilon recuando forte,0,1,1,1,0,1
"Em semana pautada pelo frio, Nova York encerra com queda de 13,53%",0,0,0,0,0,1
Café: Mercado não reage ao frio no BR e corrige os preços em mais de 1000 pontos,0,0,0,0,0,1
"Em manhã gelada para o café no Brasil, Nova York recua mais de 4% no arábica",0,0,0,0,0,0
"Em mais um dia de desvalorização, café arábica encerra com baixa de 1,97% em NY",0,0,0,0,0,0
"Arábica cai mais de 4% em NY; volatilidade já era esperada, apesar do frio no BR",0,0,0,0,0,0
"Multinacional investe em revitalização de cultura cafeeira em Uganda, Zimbábue e Colômbia",0,0,0,0,0,0
"Exportação de café do Vietnã cai 9,3% nos primeiros 7 meses de 2021",0,0,0,0,0,0
"Mesmo com frio no Brasil, café volta a cair em NY e Londres nesta 5ª feira",0,0,0,0,0,0
"Café: Atento ao clima no Brasil, Nova York encerra apenas com ajustes técnicos nesta 4ª feira",0,0,0,0,0,0
Abic pede ação de indústrias de café do Brasil diante de disparada no preço,0,0,0,0,0,0
"Emater-MG: Aproximadamente  156,3 mil hectares  de café foram atingidos pela geada",0,0,0,0,0,0
"NY limita baixas, mas ainda opera no negativo para o café arábica nesta 4ª feira",0,0,0,0,0,0
Café/Cepea: Indicador do arábica supera os R$ 1.000/sc,0,0,0,0,0,0
"Café: NY e Londres mantêm desvalorização nesta 4ª feira, apesar de foco no frio do BR",0,0,0,0,0,0
Café tem dia de correção nos preços e NY encerra com queda de 600 pontos,0,0,0,0,0,0
"Após estragos em cafezais na semana passada, produtores de mais de 500 cidades devem se preparar para novas geadas em Minas",0,0,0,0,0,0
Passagem de frente fria poderá causar geadas no Sul de Minas Gerais e  atingir cafezais,0,0,0,0,0,0
"Fazendo ajustes nos preços, arábica perde mais de 3% na Bolsa de Nova York",1,0,0,0,0,0
"Após geada, perdas na safra 22 de café podem chegar a 30%, afirma Minasul",1,1,0,0,0,0
Pesquisadores da Epamig e da Embrapa Café orientam cafeicultores sobre o que fazer após as geadas,0,0,0,0,0,0
"Dias de Campo Online da Fundação Procafé serão realizados em 3, 4 e 5 de agosto",0,0,0,0,0,0
"Café: Após máxima desde 2014, NY abre terça-feira (27) realizando lucros",0,0,0,0,0,0
IDR-Paraná e Simepar alertam para risco de geadas na região cafeeira do Paraná esta semana,0,1,0,0,0,0
"Café: Com risco de ter nova geada, cotações sobem mais de 1000 pontos em NY",0,1,0,0,0,0
"De olho no frio, Nova York abre semana subindo mais de 10% no café arábica",0,1,0,0,0,0
Abertas inscrições para o Concurso de Qualidade dos Cafés de Minas Gerais de 2021,0,1,0,0,0,0
"Em semana marcada pela geada, café arábica avança mais de 20% em Nova York",0,1,0,0,0,0
"Mapa vai ajudar a encontrar soluções para cafeicultores que tiveram perdas com geada, diz ministra",0,1,0,0,0,0
"Super safra de café em 2022 está cada vez mais distante do produtor, avaliam pesquisadores",0,1,0,0,0,0
Café: Mercado se acalma e cotações têm apenas ajustes técnicos na tarde desta 6ª feira,0,1,0,0,0,0
Ministra Tereza Cristina vai até o parque cafeeiro para avaliar impactos da geada,0,1,0,0,0,0
Presidente do CNC acompanhará ministra da Agricultura em sobrevoo a áreas atingidas pelas geadas,0,1,0,0,0,0
"Café: De olho no Brasil, NY estende ganhos e abre acima dos 200 cents/lbp",0,1,0,0,0,0
"Café: Em terceira sessão seguida de alta, preços em NY seguem acima de 190 cents/lbp",0,1,0,1,0,0
Geada no Sul de Minas: Coopercam avalia prejuízos e faz recomendações aos produtores de café,0,1,0,1,0,0
Café: Mercado segue reagindo ao frio no BR e cotações sobem mais de 9% nesta manhã,0,1,0,1,0,1
"Geada pode tirar 4,5 milhões de sacas da safra 22 de café, avalia exportadora",0,1,0,1,0,1
"Café: Cotação no BR  chega a R$ 1000,00/saca nas principais praças de comercialização",0,1,0,1,0,1
"Café: Pelo menos 5 mil hectares foram atingidos pela geada na Alta Mogiana, estima Cocapec",0,1,0,1,0,1
Especialíssimo da Cooxupé recebe cafés especiais desta safra,0,1,0,1,0,1
Café: Arábica volta a subir mais de 500 pontos e contratos ultrapassam 170 cents/lbp em NY,0,1,0,1,0,1
Café/Cepea: Exportações da safra 2020/21 são as maiores da história,0,1,0,1,0,1
"Ainda refletindo as geadas no BR, arábica mantém valorização em NY nesta 4ª feira",0,1,0,1,0,1
Café arábica sobe mais de mil pontos com geada e preocupação com a oferta do Brasil,0,1,0,1,0,1
"Após madrugada com geada, preços do arábica explodem na Bolsa de NY",0,1,0,1,0,1
"Em dia de aversão ao risco, arábica acompanha demais commodities e recua 3,07% em NY",0,1,0,1,0,1
"Com delta, dólar e petróleo no radar, arábica acompanha demais commodities e recua forte nesta 2ª",0,1,0,1,0,1
"Café: Mercado limita baixas, mas segue com desvalorização em NY e Londres nesta 2ª",0,1,0,1,0,1
"Café: Após avanço de 4% na última semana, arábica abre a semana com desvalorização",0,1,0,1,0,1
Café: NY sobe mais de 4% na semana apoiado no clima e estoques reduzidos nos EUA,0,0,0,1,0,1
Comissão Técnica de Café debate caminhos para fortalecer a cultura no Paraná,0,0,0,1,0,1
"Estoque de café verde recua nos EUA, se aproxima da mínima em 6 anos",0,0,0,1,0,1
Atores da cadeia mundial do café se comprometem a buscar prosperidade a produtores,0,0,0,1,0,1
A escalada qualitativa dos cafés solúveis,0,0,0,1,0,1
"Café: De olho no BR, arábica intensifica ganhos em NY nesta sexta-feira (16)",1,0,0,1,0,1
"Café: Com previsão de frio no BR, arábica e conilon voltam a subir nesta 6ª feira",1,0,0,1,0,1
"Vendas de café 2021/22 do Brasil atingem 48% da produção esperada, diz Safras",1,1,0,1,0,1
Café: Bolsas de Londres e NY realizam lucros após altas nas últimas sessões,0,1,0,1,0,1
"Comercialização da safra 2020/21 de café chega a 97%, estima Safras & Mercado",1,1,0,1,0,1
"Café: Após expressiva valorização, arábica e conilon abrem 5ª feira com variações técnicas",0,1,0,1,0,1
"Arábica fecha com 435 de alta, em dia marcado por queda do dólar e previsão de frio no parque cafeeiro",0,1,0,1,0,1
"Com queda do dólar, frio no BR e redução na oferta brasileira,  arábica sobe mais de 300 pontos em NY",1,1,0,1,0,1
"Café: Acompanhando clima e colheita no BR, arábica e conilon voltam a subir nesta 4ª",1,1,0,1,0,1
Café/Cepea: Tempo seco favorece avanço da colheita de arábica,1,1,0,1,0,1
Café: Mercado mantém baixas após embarques e Londres e NY recuam,0,1,0,1,0,1
Café: NY e Londres mantêm baixas para os principais contratos nesta 3ª feira,0,1,0,1,0,1
BSCA comunica realização do Cup of Excellence 2021,0,1,0,1,0,1
"Café: Após dados de exportação recorde, Nova York e Londres recuam nesta 3ª feira",1,1,0,1,0,1
"Dólar tem queda acentuada ante real com reforma tributária no radar, após ganhos recentes",1,1,0,1,0,1
Café: Tempo muito seco em MG e preocupações com ano que vem voltam a dar suporte aos preços,1,1,0,1,0,1
"Café: Brasil exporta volume recorde de 45,6 milhões de sacas na safra 2020/21",1,1,0,1,0,1
Concurso Campeões Expocaccer 2021 já está recebendo amostras de café,1,0,0,1,0,1
Café: NY reage e registra mais de 200 pontos de altas nesta 2ª; Londres também sobe,1,0,0,1,0,1
Café abre semana com ajustes técnicos em Nova York e em Londres,1,1,0,1,0,1
"Em semana de ampla volatilidade, café arábica em NY fecha sessão desta 6ª em baixa",1,1,0,1,0,1
"Café arábica perde forças em NY nesta tarde de 6ª, mas robusta dispara",1,1,0,1,0,1
"Café: Depois de leve recuperação, arábica volta a cair nesta 6ª feira",1,1,0,1,0,1
"Café: Com fundamentos sólidos, café volta a subir em Nova York nesta 5ª feira",1,1,0,1,0,1
Café: NY e Londres passam a registrar leves altas nesta 5ª feira,0,1,0,1,0,1
Café: NY volta a cair nesta 5ª feira e Londres opera com estabilidade,0,1,0,1,0,1
"Colheita de café do Brasil passa da metade, mas tem atraso ante média, diz Safras",0,1,0,1,0,1
